52,-75.98503471867213,-75.98503471867213,0.3025534650486959
53,-76.42925310228202,-76.42925310228202,0.3012121044830017
54,-77.07588113684011,-77.07588113684011,0.3007605586416162
55,-77.28221322972247,-77.28221322972247,0.3019111050288434
56,-78.23271034375095,-78.23271034375095,0.3013118919343239
57,-77.50706563303848,-77.50706563303848,0.3017742530317317
58,-79.06474251943092,-79.06474251943092,0.3031453890646637
59,-79.22540251849449,-79.22540251849449,0.30091148113102384
60,-80.00084738535423,-80.00084738535423,0.30057110711122603
61,-80.77378209183128,-80.77378209183128,0.30141623645020243
62,-81.12989203197382,-81.12989203197382,0.30232301816548346
63,-81.72594373520107,-81.72594373520107,0.3014216531342203
64,-81.67334795091483,-81.67334795091483,0.30173068088412847
65,-82.68464880120264,-82.68464880120264,0.3017706842054351
66,-82.68438211579145,-82.68438211579145,0.30296016212957133
67,-84.06798717700339,-84.06798717700339,0.30081584596465993
68,-84.8079880865586,-84.8079880865586,0.2994704873050402
69,-84.73719824923461,-84.73719824923461,0.29993619389491233
70,-84.83463181348229,-84.83463181348229,0.30235388635483357
71,-86.33902076079188,-86.33902076079188,0.2998363459755566
72,-86.9521247281487,-86.9521247281487,0.2999503456510913
73,-87.04482700773414,-87.04482700773414,0.2984972978644346
74,-87.57359905205594,-87.57359905205594,0.2997664160140813
75,-88.09611497793179,-88.09611497793179,0.2998085235849742
76,-88.81449288444743,-88.81449288444743,0.30055171530198554
77,-89.2248861234482,-89.2248861234482,0.29966976405660667
78,-89.9455664199859,-89.9455664199859,0.29934454151127315
79,-90.1530497452051,-90.1530497452051,0.2993631093237854
80,-90.03488584693864,-90.03488584693864,0.301129185904966
81,-91.02532808188123,-91.02532808188123,0.3013177871758048
82,-91.78253921837256,-91.78253921837256,0.30035964677316496
83,-92.27994789675957,-92.27994789675957,0.297771333857257
84,-92.59310156118613,-92.59310156118613,0.2999026260319979
85,-93.54911838538959,-93.54911838538959,0.2990953047039493
86,-94.07942420675796,-94.07942420675796,0.30063646618543144
87,-94.86465616842072,-94.86465616842072,0.2974946895463664
88,-95.47321553986133,-95.47321553986133,0.2983631999644014
89,-94.96487550679485,-94.96487550679485,0.3011272429731177
90,-96.75820612300865,-96.75820612300865,0.2993403613762076
91,-96.08196303335887,-96.08196303335887,0.2984353762691639
92,-97.60488704972538,-97.60488704972538,0.2964114144875835
93,-98.58205307813073,-98.58205307813073,0.299646501179472
94,-97.78402905548155,-97.78402905548155,0.298990476535458
95,-98.51175606087463,-98.51175606087463,0.29977736655638926
96,-99.81730784735335,-99.81730784735335,0.2988673775509743
97,-100.10745206411104,-100.10745206411104,0.29693431071768134
98,-101.43913866255848,-101.43913866255848,0.29827691862029715
99,-101.26376595095878,-101.26376595095878,0.2981177588464556
100,-102.13075932691243,-102.13075932691243,0.29963029125523066
